"Calahorra - Datos Diarios - Fecha-Hora desde: 05-06-2007 00:00:00 - Fecha-Hora hasta: 17-03-2026 23:59:59"
"Fecha","T ( °C )","Hr ( % )","Rg ( MJ/m2 )","VV ( m/s )","VV ( km/h )","DV ( ° )","P ( l/m2 )","ETo ( mm/dia )","Ts ( °C )","HUMh_1 ( Minutos )","HUMh_2 ( Minutos )"
"Med","Max","Min","Med","Max","Min","Ac","Med","Max","Med","Max","Med","Max","Ac","Calc","Med","Max","Min","Ac","Ac"
"16-02-2016","3,6","7","1,2","60","83","34","15,267","5,1","15,8","18,5","56,8","52 ( ENE )","329 ( NNW )","0","2,1","5,6","6,5","4,6","1,5","0"
"17-02-2016","3,2","8,5","-1,7","63","81","35","13,907","2,4","10,7","8,6","38,4","294 ( WNW )","298 ( WNW )","0","1,7","5","6,6","3,5","0","0"
"18-02-2016","4,9","9,9","1,7","79","93","57","8,974","2,1","10","7,6","36","300 ( WNW )","299 ( WNW )","2","1,3","6,4","7,7","5,6","777,163","0"
"19-02-2016","4,9","11,4","0,2","74","92","47","15,466","2","7,1","7,1","25,4","355 ( NNW )","333 ( NNW )","0","1,6","5,9","7,7","4,2","231,833","0"
"20-02-2016","5,5","15,1","-2","71","94","35","15,506","0,7","3,5","2,6","12,7","360 ( N )","330 ( NNW )","0","1,4","6,3","8,6","4,2","94,173","0"
"21-02-2016","6,6","15","-0,8","69","96","32","14,953","1,9","12","6,7","43,1","310 ( WNW )","139 ( SSE )","0,2","2","6,8","8,4","5,1","291,667","0"
"22-02-2016","8","15,8","1,6","68","89","41","10,055","2","9,9","7,2","35,6","336 ( NNW )","320 ( NNW )","0","1,9","7","8,8","5,5","0","0"
"23-02-2016","9,7","15,9","5,2","70","88","45","14,241","2","9,1","7,1","32,8","83 ( ENE )","311 ( WNW )","0","2","8,3","10,1","6,9","0","0"
"24-02-2016","7,7","14,6","2","78","95","47","13,343","1,2","7","4,4","25","39 ( NNE )","300 ( WNW )","0","1,6","8,5","10,5","6,6","570,83","0"
"25-02-2016","9,8","14,6","6,8","72","90","46","15,357","3,1","13,2","11,2","47,6","72 ( ENE )","313 ( WNW )","0,6","2,3","9,3","10,6","8,2","729,667","0"
"26-02-2016","8,6","14,1","4,6","76","93","42","8,464","2,4","10","8,7","36","33 ( NNE )","288 ( WNW )","4,2","1,9","9,3","10,3","8,3","536,333","0"
"27-02-2016","4,8","6,8","3,4","78","90","53","3,957","8,8","21,5","31,7","77,3","53 ( ENE )","307 ( WNW )","12,9","1,8","7,3","9,1","6,2","974,332","0"
"28-02-2016","7,2","10,2","4","76","85","64","5,748","5,8","12,7","20,8","45,9","272 ( WNW )","329 ( NNW )","0","1,7","6,9","8","6","97,337","0"
"29-02-2016","7,3","10,4","5","63","79","47","12,331","7,3","16,4","26,3","58,9","301 ( WNW )","322 ( NNW )","0","2,6","7,1","8,1","6,5","28,003","0"
"01-03-2016","8,4","14,3","4,6","59","74","33","15,669","3,8","10,6","13,5","38,1","68 ( ENE )","315 ( NW )","0","3","7,1","8,8","5,7","0","0"
"02-03-2016","8,9","15,2","2,8","69","89","52","7,23","3,3","12,3","11,8","44,1","68 ( ENE )","313 ( WNW )","0","2","7,7","9,1","6,3","96,83","0"
"03-03-2016","8,4","13","5","68","83","47","11,955","4,3","15,5","15,4","55,7","31 ( NNE )","311 ( WNW )","0","2,4","7,9","9","6,9","2","0"
"04-03-2016","7,3","16,9","1,1","76","94","41","13,287","1,7","14,8","6,2","53,3","322 ( NNW )","319 ( NNW )","3,8","2,1","8,1","10,4","6","873,17","0"
"05-03-2016","6,4","11,2","2,1","67","90","45","16,657","5,5","18","19,9","64,9","49 ( ENE )","310 ( WNW )","0,4","2,5","7,6","8,7","6,3","88,5","0"
"06-03-2016","6,3","9,6","3,8","68","80","54","13,806","4,6","13,6","16,7","49","324 ( NNW )","291 ( WNW )","0","2,1","7,2","8,3","6,2","137,997","0"
"07-03-2016","6,1","10,5","2,6","75","93","58","13,453","3,2","11,4","11,7","40,9","283 ( WNW )","313 ( WNW )","4","1,8","7,6","9,1","6,4","421,833","0"
"08-03-2016","6,5","11","3,1","71","85","47","10,797","3,6","10,6","13,1","38,1","86 ( ENE )","321 ( NNW )","0,2","2,1","7,3","8,3","6,3","295,016","0"
"09-03-2016","6","10,4","3","80","93","56","7,804","3,5","15,8","12,6","56,8","271 ( WNW )","312 ( WNW )","9,1","1,6","7,4","8,3","6,7","698,17","0"
"10-03-2016","5,4","9,2","2,6","81","90","66","13,367","5,9","12,9","21,1","46,6","77 ( ENE )","312 ( WNW )","11,5","1,7","6,9","8,1","5,7","708,166","0"
"11-03-2016","7","10,6","4,7","70","83","53","10,19","5,2","13,2","18,6","47,6","298 ( WNW )","334 ( NNW )","0","2,2","7,1","8,1","6,3","30,169","0"
"12-03-2016","7,1","11,3","3","62","75","46","16,064","4,9","12,4","17,8","44,5","90 ( E )","332 ( NNW )","0","2,7","7,3","8,5","6,4","0","0"
"13-03-2016","7,6","13,6","2,5","60","79","37","19,033","5,1","14,1","18,4","50,8","81 ( ENE )","294 ( WNW )","0","3,3","7,1","9","5,6","0","0"
"14-03-2016","4,6","9","1,4","78","93","60","8,621","1,6","6,2","5,8","22,2","320 ( NNW )","310 ( WNW )","0","1,3","7,3","8,6","6,2","276,84","0"
"15-03-2016","5,8","13,1","-0,3","76","96","41","18,531","1","3,5","3,5","12,7","293 ( WNW )","252 ( WSW )","0","2","7,7","10,2","5,6","588,17","0"
"16-03-2016","7,2","11,8","2,7","72","86","56","6,323","4,4","12,5","15,9","45,1","291 ( WNW )","299 ( WNW )","0","1,9","7,6","8,5","6,6","41,83","0"
"17-03-2016","7,4","12,8","2,9","63","86","34","18,56","1,2","4,9","4,1","17,6","8 ( NNE )","125 ( ESE )","0","2,2","8,3","10,6","6,5","0","0"
"18-03-2016","7,2","12","1,6","75","94","51","12,456","1,6","8,6","5,7","31","344 ( NNW )","129 ( ESE )","3,2","1,8","8,6","10,1","7","537,163","0"
"19-03-2016","8,3","9,8","7,3","94","96","89","2,663","2,5","7,8","8,9","28,2","292 ( WNW )","147 ( SSE )","14,5","0,7","9","9,4","8,7","1440","0"
"20-03-2016","8,9","13,2","5,1","83","95","58","10,167","1,1","6,3","4,1","22,6","326 ( NNW )","150 ( SSE )","0,2","1,6","9,5","11,3","8,1","612,007","0"
"21-03-2016","9,4","16,1","3,6","75","93","45","17,596","2,1","7","7,5","25","299 ( WNW )","312 ( WNW )","0","2,6","9,8","12","7,7","516","0"
"22-03-2016","9,3","13,5","5,9","69","85","50","15,232","4,5","11,3","16","40,6","280 ( WNW )","329 ( NNW )","0","2,7","9,7","11,1","8,9","0","0"
"23-03-2016","8,5","12,9","5,3","59","70","45","14,654","5,6","13","20,2","46,9","31 ( NNE )","348 ( NNW )","0","3,2","8,7","10","7,7","0","0"
"24-03-2016","9,9","16,9","4,8","61","84","38","21,362","4","10,7","14,4","38,4","296 ( WNW )","299 ( WNW )","0","3,6","9","11,1","7,2","0","0"
"25-03-2016","8,7","14,3","2,6","83","93","53","8,481","1,9","8,6","6,9","31","27 ( NNE )","299 ( WNW )","0,6","1,8","9,1","10,4","7,7","909,5","0"
"26-03-2016","13,9","21,6","6,9","73","98","42","16,266","1,3","9,9","4,7","35,6","340 ( NNW )","217 ( SSW )","0","2,7","11,4","14,1","9,2","565,667","0"
"27-03-2016","11,7","16,9","5,7","59","89","32","22,139","2,6","12,9","9,4","46,6","285 ( WNW )","295 ( WNW )","1,2","3,5","12,1","13,4","10,5","285,657","0"
"28-03-2016","12,3","16,7","8,2","65","85","47","8,84","0,8","3,9","3","14,1","44 ( NNE )","40 ( NNE )","0","1,7","11,7","13,1","10,5","110,16","0"
"29-03-2016","13,6","19,9","8,6","73","93","44","13,004","0,9","4,5","3,3","16,2","298 ( WNW )","305 ( WNW )","0","2,3","12,7","14,7","11,1","285,663","0"
"30-03-2016","14,8","24,3","6","63","92","19","17,893","2,8","10,6","10,2","38,1","69 ( ENE )","202 ( SSW )","0","4,6","12,6","14,5","10,8","305,16","0"
"31-03-2016","8,5","13,2","4,9","78","90","62","10,111","5,2","15,7","18,6","56,4","293 ( WNW )","304 ( WNW )","9,9","2,1","11,3","13,1","9,7","431,504","0"
"01-04-2016","7,9","12,6","3,9","62","80","36","17,728","4,1","11,5","14,7","41,3","346 ( NNW )","290 ( WNW )","0","3,2","9,8","11,2","8,6","177,833","0"
"02-04-2016","9,5","18,7","-0,6","58","91","30","22,305","2,8","10,8","10","38,8","3 ( NNE )","139 ( SSE )","0","3,8","10","12,4","7,5","204,003","0"
"03-04-2016","12,1","18,6","7,7","59","77","35","11,687","3,7","12,6","13,3","45,5","340 ( NNW )","157 ( SSE )","0","3,6","11","12,2","9,7","1,5","0"
"04-04-2016","9,5","12,9","6,1","83","93","58","6,203","2,8","10","10,1","36","323 ( NNW )","134 ( ESE )","4","1,7","10,4","11,2","9,6","763,663","0"
"05-04-2016","10,1","14,5","6,9","71","91","49","13,869","4,8","15,3","17,3","55","88 ( ENE )","338 ( NNW )","1","2,8","10,6","11,6","9,9","297","0"
"06-04-2016","10,5","16,6","5,1","63","83","41","22,019","4,8","12,7","17,3","45,9","300 ( WNW )","328 ( NNW )","0","3,9","10,5","12,3","9","0","0"
"07-04-2016","10,1","13,9","5,7","66","80","50","14,007","5,1","12,2","18,4","43,7","63 ( ENE )","332 ( NNW )","0","3","10,7","11,9","10","0","0"
"08-04-2016","7,5","11,8","4,4","68","81","49","15,136","5","12,3","18","44,1","300 ( WNW )","335 ( NNW )","0,4","2,8","9,8","10,9","8,7","307,997","0"
"09-04-2016","10,4","17,1","5","66","86","41","17,083","1,8","8,9","6,3","32,1","58 ( ENE )","321 ( NNW )","0","2,9","10,4","12,8","8,6","0","0"
"10-04-2016","12,9","19,5","6,5","58","90","31","20,969","4,1","15,9","14,8","57,2","350 ( NNW )","209 ( SSW )","0,8","4,3","11,6","13,4","9,9","263,5","0"
"11-04-2016","11,1","19","6","62","88","29","20,132","2,9","12,5","10,4","45,1","3 ( NNE )","314 ( WNW )","0","3,9","11,9","13,9","9,9","522,67","0"
"12-04-2016","11","18,9","3,5","69","93","41","12,071","2,2","11,1","7,8","39,9","282 ( WNW )","202 ( SSW )","0","2,7","11,5","12,9","10","483,667","0"
"13-04-2016","11,8","19,3","4,4","60","91","28","20,72","1,2","6,8","4,1","24,3","42 ( NNE )","327 ( NNW )","0","3,2","12,1","14,5","10","244,5","0"
"14-04-2016","15,2","22,9","8,4","58","86","34","17,818","3,5","13,4","12,8","48,3","345 ( NNW )","138 ( SSE )","0,4","4,5","13","15","11,3","46","0"
"15-04-2016","17","24,8","11,2","59","92","26","21,663","2,8","11,9","10,2","42,7","60 ( ENE )","297 ( WNW )","0,2","4,9","14,6","16,8","12,8","420,333","0"
"16-04-2016","13,4","20,5","7,3","72","91","40","9,144","2","18,3","7,2","66","29 ( NNE )","303 ( WNW )","1","2,7","13,8","14,8","12,8","371,67","0"
"17-04-2016","12,2","19,3","7,1","71","94","32","19,692","1,4","7,4","5","26,8","80 ( ENE )","350 ( NNW )","14,3","3,3","13,5","15,5","11,9","853,327","0"
"18-04-2016","12,5","20,1","4,8","68","94","35","26,729","1,1","4,4","3,8","15,9","48 ( ENE )","132 ( ESE )","0","3,7","13,5","16,1","11,1","425,337","0"
"19-04-2016","13,1","17,2","8","75","90","60","10,745","2,4","9,2","8,7","33,2","302 ( WNW )","138 ( SSE )","0","2,3","13,8","14,6","12,6","472,999","0"
"20-04-2016","12","16,2","9,6","74","93","53","11,955","2,2","12,2","8,1","43,7","29 ( NNE )","155 ( SSE )","5,5","2,4","13,8","15,1","12,8","813","0"
"21-04-2016","13,8","19,9","9,9","76","95","39","16,761","1,6","6,2","5,7","22,2","15 ( NNE )","131 ( ESE )","1,4","3,1","14,6","16,3","13","780,833","0"
"22-04-2016","12,2","17,5","8,2","77","92","48","13,144","1,2","6,2","4,4","22,2","52 ( ENE )","316 ( NNW )","0,2","2,4","14,2","15,3","13,1","760,82","0"
"23-04-2016","12,9","18,7","9","70","91","41","19,179","2,8","10,3","10","37","37 ( NNE )","351 ( NNW )","0","3,6","14,6","16,3","13,1","471,997","0"
"24-04-2016","11,2","15,5","6,7","62","80","43","19,259","4,7","13,4","17","48,3","315 ( NW )","321 ( NNW )","0,2","3,7","13,9","15,2","12,9","78,333","0"
"25-04-2016","10","16,2","4,4","60","81","45","26,847","2,9","10","10,3","36","36 ( NNE )","298 ( WNW )","0","3,8","13,3","15,4","11,4","112,33","0"
"26-04-2016","11","20,4","3,1","65","92","32","27,009","2","9","7,3","32,5","295 ( WNW )","317 ( NNW )","0","4,2","13,8","16,3","11,6","464,5","0"
"27-04-2016","11,9","16,2","9,5","58","70","45","17,398","1,8","6,8","6,6","24,3","79 ( ENE )","303 ( WNW )","0","3,2","14,5","16,3","13,1","23,33","0"
"28-04-2016","10,9","16,2","6,4","54","69","35","24,982","3,5","11,3","12,7","40,6","21 ( NNE )","311 ( WNW )","0","4,3","14,4","16,3","13","0","0"
"29-04-2016","11,6","18,9","2,7","58","86","31","26,031","1,5","6","5,3","21,5","343 ( NNW )","126 ( ESE )","0","3,9","14,4","16,8","11,9","293,84","0"
"30-04-2016","10,4","14,3","7","59","90","33","22,708","5","13,5","18","48,7","321 ( NNW )","347 ( NNW )","1,2","3,9","14,5","15,6","13,6","311,007","0"
"01-05-2016","9,4","14,9","5,1","52","70","29","22,221","4,2","14,3","15,3","51,5","326 ( NNW )","346 ( NNW )","0","4,2","13,3","15","11,9","0","0"
"02-05-2016","12,2","22","4,4","51","73","25","29,037","4,4","12,5","15,9","45,1","322 ( NNW )","332 ( NNW )","0","6","13,9","16,6","11,4","0","0"
"03-05-2016","13,4","22,5","6","56","78","32","29,477","3,6","9,5","13","34,2","349 ( NNW )","319 ( NNW )","0","5,5","15,3","18","12,7","0","0"
"04-05-2016","15,5","25,5","5,3","56","88","27","28,296","1,4","6,6","4,9","23,6","40 ( NNE )","132 ( ESE )","0","4,8","16,3","19,2","13,5","333","0"
"05-05-2016","17,8","24,9","10,3","52","78","27","20,988","2,9","9,6","10,3","34,6","75 ( ENE )","128 ( ESE )","0","5,1","17,3","19,3","15,1","84,337","0"
"06-05-2016","15,3","19,5","12,9","65","90","44","14,736","4,9","13,7","17,7","49,4","31 ( NNE )","138 ( SSE )","2,2","3,9","17,2","18,3","16,1","336,504","0"
"07-05-2016","14,4","19,5","11,5","82","93","61","14,82","5,1","14,4","18,3","51,9","291 ( WNW )","135 ( SE )","6,5","3,2","16,6","18,1","15,5","823,003","0"
"08-05-2016","13,2","18,2","11,1","85","91","66","7,302","5,3","15,1","19","54,3","68 ( ENE )","133 ( ESE )","4,2","2,4","15,5","16,5","14,9","749","0"
"09-05-2016","14,6","20,7","10,3","83","94","53","17,335","3,3","11,2","12","40,2","14 ( NNE )","130 ( ESE )","3,8","3,5","16,2","17,9","14,8","708,666","0"
"10-05-2016","13,7","19,9","8,4","78","96","47","21,396","3,6","12","13","43,1","274 ( WNW )","141 ( SSE )","0,2","4","16,2","18","14,5","510,163","0"
"11-05-2016","14,7","20,7","10,7","68","94","37","19,454","1,5","7,4","5,5","26,8","333 ( NNW )","168 ( SSE )","0","3,6","16,5","17,9","15,3","628,83","0"
"12-05-2016","13,1","18,9","9,4","78","93","52","15,553","1,1","5,4","3,8","19,4","297 ( WNW )","37 ( NNE )","5,7","2,7","16","17,2","14,9","952,164","0"
"13-05-2016","13","18,2","8,6","75","93","53","17,079","2,8","10,3","10,2","37","309 ( WNW )","309 ( WNW )","0","3,2","15,8","16,7","14,7","563,83","0"
"14-05-2016","15,2","19,7","11,9","67","81","48","22,608","3,6","9,7","13","34,9","289 ( WNW )","337 ( NNW )","0","4,3","16,3","17,9","14,9","16","0"
"15-05-2016","15","19,2","9,6","63","80","41","20,657","3,5","12,5","12,7","44,8","277 ( WNW )","329 ( NNW )","0","4,3","16,6","18","15,5","16,5","0"
"16-05-2016","14,4","20,5","9,2","62","84","37","24,981","3,2","9,5","11,3","34,2","29 ( NNE )","316 ( NNW )","0","4,7","16,4","18","14,7","257,507","0"
"17-05-2016","15,4","23,1","6,9","62","90","34","26,858","1,1","4,7","3,9","16,9","273 ( WNW )","128 ( ESE )","0","4,4","17,1","19,6","14,7","511,01","0"
"18-05-2016","16,5","26,2","8,8","65","91","33","26,156","1,8","9,9","6,4","35,6","291 ( WNW )","33 ( NNE )","0","5","18,4","20,8","16","439,33","0"
"19-05-2016","16,4","21,3","10,8","58","76","41","24,786","3,6","11,2","13,1","40,2","38 ( NNE )","331 ( NNW )","0","5","18,6","20,3","17,1","11,83","0"
"20-05-2016","19,9","29,2","11,2","52","85","15","30,186","1,7","6,8","6,1","24,3","316 ( NNW )","317 ( NNW )","0","6,2","19,9","22,7","17,3","175,17","0"
"21-05-2016","21,4","30","13,3","55","84","31","27,597","3,7","12,6","13,2","45,5","308 ( WNW )","114 ( ESE )","0","7","21,1","23,8","18,5","120,33","0"
"22-05-2016","14,4","20,2","8,5","75","92","57","13,933","2","12,1","7,2","43,4","59 ( ENE )","336 ( NNW )","6,3","2,9","20,2","22,2","18,2","943,336","0"
"23-05-2016","13,4","21,1","5,9","60","89","30","29,89","1,4","6,3","5,2","22,6","347 ( NNW )","322 ( NNW )","0","4,7","18,3","20,7","15,9","449,83","0"
"24-05-2016","17,3","25,1","9,7","57","83","32","26,037","2","9,5","7,4","34,2","285 ( WNW )","128 ( ESE )","0","5,2","19,4","22","16,9","80,663","0"
"25-05-2016","20,2","27,5","14,3","58","85","28","24,179","1,7","8,6","6,3","31","339 ( NNW )","135 ( SE )","0","5,2","21,1","23,7","18,7","20,33","0"
"26-05-2016","20,2","27,9","15,6","61","82","34","22,723","1,7","7,5","6,2","27,2","290 ( WNW )","130 ( ESE )","0","5","21,9","24,8","19,5","0","0"
"27-05-2016","20,6","30,2","12,2","59","90","22","28,153","1,7","12","6,1","43,1","335 ( NNW )","215 ( SSW )","0","6","23","26,6","19,5","269,34","0"
"28-05-2016","17,5","26","12","67","93","32","19,261","1,5","15,9","5,3","57,2","323 ( NNW )","279 ( WNW )","7,5","4,2","22,4","24,8","20,3","609,169","0"
"29-05-2016","15,8","22,4","11,2","68","94","31","25,893","2,7","11,8","9,8","42,3","34 ( NNE )","330 ( NNW )","5,3","5","20","22,3","17,8","641,5","0"
"30-05-2016","15,5","21,7","11,3","70","92","38","28,538","2,6","11,5","9,4","41,3","331 ( NNW )","313 ( WNW )","0","5","19,8","22,3","17,6","381,67","0"
"31-05-2016","16","21,2","11,2","61","82","36","20,91","3,1","9,9","11,1","35,6","281 ( WNW )","329 ( NNW )","0","4,6","19,1","20,9","17,3","22,003","0"
"01-06-2016","16,2","23,6","8,9","52","86","25","31,793","2,8","9,4","10","33,9","24 ( NNE )","297 ( WNW )","0","6","19,4","22,9","16","0","0"
"02-06-2016","17,6","26,2","9,3","59","81","35","31,045","1,6","6,9","5,8","24,7","61 ( ENE )","333 ( NNW )","0","5,6","21,1","25,3","17,1","0","0"
"03-06-2016","20","27","11,5","60","88","33","22,304","1,1","8,5","4","30,7","38 ( NNE )","317 ( NNW )","0","4,4","22,6","25,7","19,3","154,166","0"
"04-06-2016","20,3","27,3","15,1","62","86","39","28,322","2,1","9,8","7,7","35,3","78 ( ENE )","32 ( NNE )","0","5,7","23,7","26,9","20,7","32,67","0"
"05-06-2016","20,7","29","11,8","58","88","25","24,922","0,8","5,2","2,8","18,7","358 ( NNW )","32 ( NNE )","0","4,7","24,1","27,6","20,5","147,5","0"
"06-06-2016","21,7","29,4","14,3","60","87","27","21,626","1,4","7,5","4,9","27,2","27 ( NNE )","120 ( ESE )","0","4,9","24,4","27","21,8","8","0"
"07-06-2016","23","31,9","14,7","55","80","28","29,562","1,4","7,8","5,2","28,2","328 ( NNW )","35 ( NNE )","0","6,2","25,4","29,5","21,5","0","0"
"08-06-2016","24,6","34,2","15,6","53","85","22","30,074","1,3","7,7","4,6","27,9","18 ( NNE )","68 ( ENE )","0","6,5","27,1","31","23,3","0","0"
"09-06-2016","24,4","33","17,2","49","77","24","26,052","1,7","9,3","6,1","33,5","73 ( ENE )","34 ( NNE )","0","6,3","27,5","30,7","24,3","0","0"
"10-06-2016","20,1","23,5","16,5","62","74","50","19,976","3","8,8","10,6","31,8","83 ( ENE )","317 ( NNW )","0","4,6","26,1","27,5","24,4","0","0"
"11-06-2016","18,8","25,2","13,5","55","73","37","29,243","1,9","9,3","6,8","33,5","286 ( WNW )","31 ( NNE )","0","5,6","25,8","29,1","22,8","0","0"
"12-06-2016","20,1","29","11,8","55","81","29","23,834","1,3","7,9","4,8","28,6","80 ( ENE )","57 ( ENE )","0","5","25,8","29,2","22,5","0","0"
"13-06-2016","21,1","29,2","17,3","57","74","30","20,294","2,5","10,6","9,2","38,1","359 ( NNW )","48 ( ENE )","0","5,7","26,3","28,8","24,2","0","0"
"14-06-2016","20,1","27,8","15,7","51","69","25","24,038","2,3","9,6","8,1","34,6","329 ( NNW )","360 ( N )","0","5,9","26","29,1","23,3","27,833","0"
"15-06-2016","16,9","23,1","11,4","57","83","31","17,422","1,6","15,8","5,6","56,8","58 ( ENE )","335 ( NNW )","0,2","3,9","24,6","26,2","22,7","102,671","0"
"16-06-2016","15,9","22","10,9","55","78","29","23,341","2,3","14,2","8,3","51,2","323 ( NNW )","316 ( NNW )","0,2","4,8","23,6","26","21,4","92,34","0"
"17-06-2016","14,8","22,5","10,2","72","90","34","18,605","1,5","10,5","5,3","37,8","5 ( NNE )","344 ( NNW )","1,6","3,8","23","25,6","21","918,001","0"
"18-06-2016","14,8","19,9","10,3","63","90","35","20,958","3,2","12,3","11,5","44,1","314 ( WNW )","319 ( NNW )","0","4,4","21,1","22,6","19,5","348,5","0"
"19-06-2016","16,6","22,4","12,8","57","77","35","25,051","3,4","9,8","12,1","35,3","21 ( NNE )","331 ( NNW )","0","5,4","22","24,7","19,8","0,5","0"
"20-06-2016","20,9","31,1","10,7","52","82","25","31,106","2,4","8,9","8,5","32,1","56 ( ENE )","335 ( NNW )","0","7","23,8","28,1","19,9","0","0"
"21-06-2016","24,9","34,1","13,3","45","81","22","31,264","1,7","8,4","6","30,3","319 ( NNW )","128 ( ESE )","0","7","26,4","30,3","22,5","0","0"
"22-06-2016","27,2","35,8","18","36","60","20","31,399","3","10,2","10,9","36,7","6 ( NNE )","125 ( ESE )","0","8,8","27,8","31","24,5","0","0"
"23-06-2016","26,4","35,7","18,7","37","71","18","29,753","3,6","11,2","12,9","40,2","58 ( ENE )","152 ( SSE )","0","9,2","28,2","31,2","25,1","0","0"
"24-06-2016","20,9","29,3","17,1","71","89","41","19,683","2,5","10,9","8,8","39,2","70 ( ENE )","309 ( WNW )","6,9","5,1","27,3","30,4","25","244,163","0"
"25-06-2016","18,4","22,5","15,2","67","87","50","15,34","3,2","9,5","11,5","34,2","276 ( WNW )","337 ( NNW )","0","3,9","23,6","25","22,4","0","0"
"26-06-2016","17,3","22,9","13","59","81","39","28,421","3,4","10,4","12,4","37,4","75 ( ENE )","300 ( WNW )","0","5,6","23","26,1","20,3","0","0"
"27-06-2016","19,8","30","10,8","52","83","21","32,128","2,6","8,4","9,3","30,3","82 ( ENE )","302 ( WNW )","0","7,2","24,2","28,2","20,3","0","0"
"28-06-2016","22,3","34,2","13,1","51","75","21","30,53","1,8","8,6","6,6","31","33 ( NNE )","28 ( NNE )","0","7,1","26,3","30,6","22,2","0","0"
"29-06-2016","20,9","30,3","15","59","78","36","25,479","2,4","8,4","8,7","30,3","17 ( NNE )","346 ( NNW )","0","6,1","26,9","29,9","23,8","0","0"
"30-06-2016","22,6","32,3","14,6","53","79","25","30,345","2,1","10","7,5","36","346 ( NNW )","44 ( NNE )","0","6,9","27,3","31,3","23,6","0","0"
"01-07-2016","23","33,4","16,5","57","78","31","28,115","2,2","9,7","7,9","34,9","72 ( ENE )","23 ( NNE )","0","6,9","28,4","31,8","25,1","0","0"
"02-07-2016","20,3","25,3","14,8","58","70","43","21,361","3,2","9,5","11,3","34,2","48 ( ENE )","316 ( NNW )","0","5,2","27,5","29,4","25,8","0","0"
"03-07-2016","21,5","31,5","12,1","53","85","26","31,668","2,3","7,7","8,2","27,9","44 ( NNE )","309 ( WNW )","0","7","27","30,8","23,3","0","0"
"04-07-2016","23,5","34,7","15,8","59","94","28","26,234","1,7","9,2","6,3","33,2","311 ( WNW )","286 ( WNW )","18,4","6,3","28,3","31,8","25","218,167","0"
"05-07-2016","22,1","27,8","18","72","95","47","29,277","2,5","7,6","9,1","27,5","270 ( WSW )","315 ( NW )","0,2","5,9","26,8","29","24,9","395,5","0"
"06-07-2016","24,7","34,1","16,9","58","88","25","29,497","1,4","6,6","5","23,6","86 ( ENE )","22 ( NNE )","0","6,4","26,7","30,5","23,1","0","0"
"07-07-2016","24,3","31,3","18,4","67","91","35","20,55","1,4","12,9","5,2","46,6","24 ( NNE )","260 ( WSW )","4,6","4,9","26,6","28,9","24,4","423,51","0"
"08-07-2016","25,3","34,3","19,8","62","87","30","28,057","1,4","10,1","4,9","36,3","317 ( NNW )","20 ( NNE )","0","6,3","27,7","31,4","24,6","0","0"
